user_id,game_id,difficulty_level,score,accuracy,completion_time,mistakes,attempts,completed,timestamp,cognitive_area,mistake_rate,performance_score,recommended_difficulty
U016,pattern_recall,easy,100,96.07,43,0,9,True,2026-07-14 12:16:19.227192,attention,0.0,98.43,medium
U016,routine_order,medium,40,60.85,26,6,15,True,2026-08-23 21:16:19.227266,sequencing,0.4,52.34,easy
U016,routine_order,medium,90,81.66,66,1,8,True,2026-09-03 12:16:19.227348,sequencing,0.125,86.16,hard
U016,pattern_recall,hard,80,78.79,58,2,10,True,2026-09-09 17:16:19.227428,attention,0.2,79.52,hard
U016,pattern_recall,easy,90,90.43,23,1,11,True,2026-07-25 03:16:19.227504,attention,0.091,90.35,medium
U016,routine_order,hard,60,67.96,79,4,14,True,2026-08-20 03:16:19.227579,sequencing,0.286,65.46,hard
U016,memory_match,easy,92,90.49,32,1,9,True,2026-07-23 13:16:19.227653,memory,0.111,90.78,medium
U016,pattern_recall,hard,50,61.61,57,5,13,True,2026-08-06 16:16:19.227726,attention,0.385,56.94,medium
U016,pattern_recall,easy,90,89.18,45,1,5,True,2026-06-22 20:16:19.227800,attention,0.2,87.67,medium
U016,pattern_recall,easy,70,61.78,22,3,8,True,2026-08-18 10:16:19.227970,attention,0.375,65.21,easy
U016,memory_match,hard,76,70.12,91,3,10,True,2026-08-11 06:16:19.228077,memory,0.3,72.45,hard
U016,pattern_recall,hard,60,74.73,74,4,14,True,2026-08-05 21:16:19.228158,attention,0.286,68.17,hard
U016,memory_match,medium,68,62.82,57,4,11,True,2026-08-22 01:16:19.228269,memory,0.364,65.05,medium
U016,routine_order,medium,70,78.13,55,3,13,True,2026-07-10 22:16:19.228360,sequencing,0.231,74.63,medium
U016,routine_order,hard,90,79.86,83,1,5,True,2026-08-28 01:16:19.228439,sequencing,0.2,83.94,hard
U016,memory_match,medium,76,76.58,73,3,11,True,2026-08-15 06:16:19.228516,memory,0.273,75.57,medium
U016,routine_order,easy,90,93.58,32,1,11,True,2026-07-19 22:16:19.228592,sequencing,0.091,91.61,medium
U016,memory_match,medium,100,100.0,37,0,9,True,2026-08-15 07:16:19.228672,memory,0.0,100.0,hard
U016,memory_match,medium,92,79.81,71,1,5,True,2026-06-16 07:16:19.228765,memory,0.2,84.72,hard
U016,memory_match,hard,68,65.12,62,4,11,True,2026-06-19 04:16:19.228852,memory,0.364,65.97,hard
U016,pattern_recall,easy,90,84.1,47,1,9,True,2026-07-15 15:16:19.228929,attention,0.111,87.42,medium
U016,pattern_recall,hard,50,60.03,62,5,12,True,2026-06-26 08:16:19.229004,attention,0.417,55.67,medium
U016,memory_match,hard,84,70.92,63,2,6,True,2026-07-27 01:16:19.229081,memory,0.333,75.31,hard
U016,routine_order,easy,80,66.23,42,2,7,True,2026-06-24 15:16:19.229156,sequencing,0.286,72.77,easy
U016,routine_order,hard,70,62.95,44,3,8,True,2026-08-11 12:16:19.229229,sequencing,0.375,65.68,hard
U016,pattern_recall,medium,80,73.1,63,2,6,True,2026-06-23 07:16:19.229303,attention,0.333,74.58,medium
U017,memory_match,easy,100,98.97,40,0,11,True,2026-06-21 20:16:19.229382,memory,0.0,99.59,medium
U017,memory_match,hard,84,83.03,78,2,11,True,2026-09-04 06:16:19.229457,memory,0.182,83.17,hard
U017,routine_order,hard,90,86.0,83,1,8,True,2026-06-16 13:16:19.229529,sequencing,0.125,87.9,hard
U017,pattern_recall,easy,70,75.12,46,3,12,True,2026-07-15 15:16:19.229603,attention,0.25,73.05,easy
U017,memory_match,hard,92,78.43,80,1,5,True,2026-07-22 11:16:19.229675,memory,0.2,84.17,hard
U017,routine_order,medium,90,82.66,49,1,5,True,2026-08-03 08:16:19.229749,sequencing,0.2,85.06,hard
U017,routine_order,medium,70,68.87,59,3,9,True,2026-08-28 19:16:19.229825,sequencing,0.333,68.89,medium
U017,routine_order,medium,70,75.43,66,3,11,True,2026-06-18 18:16:19.229898,sequencing,0.273,72.71,medium
U017,memory_match,easy,76,68.0,32,3,9,True,2026-06-23 18:16:19.229970,memory,0.333,70.94,easy
U017,pattern_recall,medium,60,73.45,67,4,15,True,2026-08-12 16:16:19.230043,attention,0.267,68.04,medium
U017,memory_match,medium,92,79.34,45,1,5,True,2026-08-03 07:16:19.230115,memory,0.2,84.54,hard
U017,routine_order,hard,100,93.49,56,0,5,False,2026-06-27 02:16:19.230189,sequencing,0.0,97.4,hard
U017,routine_order,medium,60,58.88,58,4,9,True,2026-08-03 09:16:19.230262,sequencing,0.444,58.67,easy
U017,pattern_recall,easy,90,88.87,48,1,7,True,2026-07-03 02:16:19.230334,attention,0.143,88.69,medium
U017,memory_match,medium,84,70.34,48,2,7,True,2026-06-28 12:16:19.230406,memory,0.286,76.02,medium
U017,memory_match,hard,84,65.86,81,2,6,True,2026-07-03 18:16:19.230480,memory,0.333,73.28,hard
U017,routine_order,easy,90,91.26,46,1,13,True,2026-08-09 12:16:19.230557,sequencing,0.077,90.96,medium
U017,memory_match,medium,84,86.38,46,2,12,True,2026-08-20 11:16:19.230634,memory,0.167,84.81,hard
U017,memory_match,hard,76,80.13,83,3,13,True,2026-08-19 04:16:19.230707,memory,0.231,77.83,hard
U017,memory_match,hard,68,56.94,74,4,10,True,2026-07-25 06:16:19.230807,memory,0.4,61.98,hard
U017,memory_match,medium,76,82.23,66,3,15,True,2026-08-01 01:16:19.230887,memory,0.2,79.29,medium
U017,pattern_recall,medium,80,67.2,87,2,6,True,2026-07-06 19:16:19.230964,attention,0.333,72.22,medium
U017,pattern_recall,medium,60,72.81,53,4,15,True,2026-09-02 15:16:19.231048,attention,0.267,67.78,medium
U017,pattern_recall,medium,80,79.07,59,2,11,True,2026-07-10 12:16:19.231126,attention,0.182,79.99,medium
U017,routine_order,easy,100,97.13,29,0,13,False,2026-06-18 18:16:19.231201,sequencing,0.0,98.85,medium
U017,pattern_recall,easy,90,87.89,36,1,12,True,2026-08-21 16:16:19.231275,attention,0.083,89.5,medium
U017,memory_match,hard,84,85.37,58,2,14,True,2026-08-22 09:16:19.231354,memory,0.143,84.89,hard
U017,routine_order,medium,80,75.23,31,2,10,True,2026-08-09 03:16:19.231427,sequencing,0.2,78.09,medium
U017,routine_order,easy,80,88.34,35,2,13,False,2026-08-01 11:16:19.231500,sequencing,0.154,84.26,medium
U017,routine_order,hard,50,56.97,57,5,12,True,2026-08-02 06:16:19.231573,sequencing,0.417,54.45,medium
U018,memory_match,easy,84,81.21,39,2,10,True,2026-06-15 01:16:19.231650,memory,0.2,82.08,medium
U018,pattern_recall,hard,80,74.73,49,2,9,True,2026-08-31 15:16:19.231722,attention,0.222,77.45,hard
U018,pattern_recall,hard,50,67.39,82,5,14,True,2026-07-18 23:16:19.231795,attention,0.357,59.82,medium
U018,pattern_recall,easy,90,79.6,22,1,6,True,2026-08-01 06:16:19.231867,attention,0.167,84.5,medium
U018,routine_order,medium,80,80.94,27,2,11,True,2026-08-09 14:16:19.231939,sequencing,0.182,80.74,hard
U018,pattern_recall,hard,30,43.57,94,7,13,True,2026-07-28 17:16:19.232014,attention,0.538,38.67,medium
U018,routine_order,hard,70,71.05,67,3,11,True,2026-07-13 15:16:19.232088,sequencing,0.273,70.96,hard
U018,memory_match,easy,100,100.0,55,0,14,True,2026-07-18 19:16:19.232161,memory,0.0,100.0,medium
U018,routine_order,easy,80,76.22,47,2,10,True,2026-07-19 20:16:19.232233,sequencing,0.2,78.49,easy
U018,routine_order,easy,90,93.47,33,1,10,False,2026-06-30 17:16:19.232307,sequencing,0.1,91.39,medium
U018,pattern_recall,hard,80,81.38,59,2,9,True,2026-06-13 14:16:19.232380,attention,0.222,80.11,hard
U018,routine_order,medium,100,100.0,77,0,10,True,2026-07-27 13:16:19.232458,sequencing,0.0,100.0,hard
U018,pattern_recall,easy,100,98.54,43,0,10,True,2026-09-09 08:16:19.232535,attention,0.0,99.42,medium
U018,memory_match,easy,68,75.0,26,4,15,True,2026-07-26 15:16:19.232608,memory,0.267,71.86,easy
U018,routine_order,medium,80,81.3,66,2,9,True,2026-06-13 07:16:19.232683,sequencing,0.222,80.08,hard
U018,routine_order,medium,80,77.8,69,2,11,True,2026-06-20 10:16:19.232774,sequencing,0.182,79.48,medium
U018,routine_order,easy,60,72.82,43,4,13,True,2026-07-19 00:16:19.232863,sequencing,0.308,66.97,easy
U018,pattern_recall,easy,90,77.23,43,1,5,True,2026-07-15 15:16:19.232940,attention,0.2,82.89,medium
U018,routine_order,medium,80,85.81,69,2,14,True,2026-08-30 16:16:19.233015,sequencing,0.143,83.46,hard
U018,routine_order,hard,70,61.69,79,3,9,True,2026-08-17 23:16:19.233089,sequencing,0.333,66.02,hard
U018,pattern_recall,medium,70,77.98,66,3,13,True,2026-08-29 23:16:19.233162,attention,0.231,74.57,medium
U018,memory_match,easy,92,85.92,38,1,7,True,2026-08-24 17:16:19.233236,memory,0.143,88.31,medium
U018,routine_order,medium,90,85.74,32,1,9,True,2026-07-04 01:16:19.233312,sequencing,0.111,88.08,hard
U018,pattern_recall,easy,100,93.76,53,0,7,True,2026-07-16 22:16:19.233384,attention,0.0,97.5,medium
U018,pattern_recall,medium,70,77.19,53,3,12,True,2026-09-06 17:16:19.233457,attention,0.25,73.88,medium
U018,routine_order,easy,90,92.98,23,1,12,True,2026-08-16 21:16:19.233530,sequencing,0.083,91.53,medium
U018,routine_order,medium,80,79.64,59,2,12,True,2026-07-04 23:16:19.233607,sequencing,0.167,80.52,hard
U018,memory_match,hard,84,59.51,91,2,6,True,2026-07-22 03:16:19.233681,memory,0.333,70.74,hard
U018,routine_order,hard,60,62.72,66,4,10,True,2026-08-11 20:16:19.233753,sequencing,0.4,61.09,hard
U018,pattern_recall,easy,100,97.23,32,0,10,True,2026-08-03 08:16:19.233825,attention,0.0,98.89,medium
U019,pattern_recall,medium,80,81.15,42,2,13,True,2026-09-05 17:16:19.233900,attention,0.154,81.38,hard
U019,memory_match,hard,92,81.64,60,1,8,True,2026-08-20 20:16:19.233973,memory,0.125,86.96,hard
U019,pattern_recall,hard,50,61.59,90,5,14,True,2026-06-30 00:16:19.234046,attention,0.357,57.5,medium
U019,routine_order,easy,80,82.59,37,2,9,True,2026-07-16 10:16:19.234118,sequencing,0.222,80.6,medium
U019,pattern_recall,easy,90,88.22,32,1,6,True,2026-07-12 04:16:19.234190,attention,0.167,87.95,medium
U019,pattern_recall,hard,40,59.48,71,6,14,True,2026-06-30 01:16:19.234262,attention,0.429,51.21,medium
U019,pattern_recall,medium,50,57.92,40,5,11,True,2026-06-13 11:16:19.234337,attention,0.455,54.07,easy
U019,memory_match,hard,52,58.24,73,6,14,True,2026-08-20 08:16:19.234413,memory,0.429,55.52,medium
U019,memory_match,medium,60,55.36,46,5,12,True,2026-08-24 06:16:19.234486,memory,0.417,57.8,easy
U019,pattern_recall,medium,80,79.83,47,2,10,True,2026-08-27 08:16:19.234559,attention,0.2,79.93,medium
U019,memory_match,hard,84,64.89,84,2,5,True,2026-08-06 17:16:19.234632,memory,0.4,71.56,hard
U019,memory_match,medium,92,75.58,41,1,6,True,2026-09-05 03:16:19.234806,memory,0.167,83.69,hard
U019,pattern_recall,medium,90,88.88,68,1,8,True,2026-08-27 09:16:19.235057,attention,0.125,89.05,hard
U019,memory_match,hard,76,59.37,68,3,7,True,2026-08-06 06:16:19.235162,memory,0.429,65.57,hard
U019,routine_order,hard,70,76.37,57,3,14,True,2026-08-17 06:16:19.235245,sequencing,0.214,74.27,hard
U019,routine_order,hard,70,68.36,76,3,8,True,2026-07-14 09:16:19.235321,sequencing,0.375,67.84,hard
U019,memory_match,hard,52,56.98,65,6,15,True,2026-08-25 19:16:19.235409,memory,0.4,55.59,medium
U019,memory_match,medium,60,61.86,54,5,12,False,2026-08-10 14:16:19.235485,memory,0.417,60.4,medium
U019,routine_order,easy,50,62.44,27,5,13,True,2026-08-11 13:16:19.235559,sequencing,0.385,57.28,easy
U019,pattern_recall,medium,60,65.34,25,4,11,True,2026-09-03 23:16:19.235636,attention,0.364,62.86,medium
U019,pattern_recall,easy,60,65.33,22,4,11,True,2026-08-23 08:16:19.235710,attention,0.364,62.85,easy
U019,pattern_recall,easy,90,91.73,14,1,12,True,2026-07-05 13:16:19.235782,attention,0.083,91.03,medium
U019,routine_order,hard,90,84.08,62,1,9,True,2026-07-02 20:16:19.235854,sequencing,0.111,87.41,hard
U019,pattern_recall,easy,100,98.47,29,0,15,True,2026-09-07 14:16:19.235927,attention,0.0,99.39,medium
U019,routine_order,medium,60,69.7,54,4,13,True,2026-06-28 04:16:19.235999,sequencing,0.308,65.72,medium
U019,memory_match,hard,68,67.95,38,4,11,True,2026-08-13 21:16:19.236071,memory,0.364,67.1,hard
U019,memory_match,hard,68,72.89,73,4,13,True,2026-07-31 09:16:19.236147,memory,0.308,70.2,hard
U019,routine_order,medium,80,76.61,49,2,9,True,2026-07-27 16:16:19.236221,sequencing,0.222,78.2,medium
U019,routine_order,easy,90,89.91,31,1,13,True,2026-07-18 12:16:19.236293,sequencing,0.077,90.42,medium
U019,memory_match,hard,60,65.41,69,5,14,True,2026-07-15 11:16:19.236366,memory,0.357,63.02,hard
U020,routine_order,hard,80,77.23,57,2,8,False,2026-09-08 08:16:19.236479,sequencing,0.25,77.89,hard
U020,routine_order,hard,60,69.4,57,4,12,True,2026-08-28 12:16:19.236561,sequencing,0.333,65.1,hard
U020,memory_match,hard,76,61.92,61,3,9,True,2026-06-12 07:16:19.236639,memory,0.333,68.51,hard
U020,pattern_recall,easy,70,70.58,45,3,11,True,2026-06-28 16:16:19.236717,attention,0.273,70.77,easy
U020,memory_match,easy,76,65.68,27,3,8,True,2026-07-20 04:16:19.236792,memory,0.375,69.17,easy
U020,memory_match,medium,76,70.31,39,3,11,True,2026-08-21 17:16:19.236864,memory,0.273,73.06,medium
U020,routine_order,medium,90,93.98,40,1,9,True,2026-08-11 10:16:19.236940,sequencing,0.111,91.37,hard
U020,routine_order,hard,60,62.77,79,4,10,True,2026-08-19 03:16:19.237015,sequencing,0.4,61.11,hard
U020,routine_order,easy,80,80.31,18,2,10,True,2026-06-23 03:16:19.237090,sequencing,0.2,80.12,medium
U020,memory_match,medium,60,65.96,46,5,15,True,2026-07-14 19:16:19.237168,memory,0.333,63.72,medium
U020,memory_match,medium,76,76.45,44,3,11,True,2026-08-10 20:16:19.237243,memory,0.273,75.52,medium
U020,memory_match,easy,84,80.9,44,2,9,True,2026-07-13 03:16:19.237554,memory,0.222,81.52,medium
U020,pattern_recall,medium,90,92.4,63,1,11,True,2026-06-14 22:16:19.237756,attention,0.091,91.14,hard
U020,routine_order,hard,80,71.17,60,2,6,True,2026-06-21 22:16:19.237860,sequencing,0.333,73.81,hard
U020,routine_order,easy,100,96.77,43,0,11,True,2026-08-17 19:16:19.237959,sequencing,0.0,98.71,medium
U020,routine_order,medium,60,71.8,47,4,15,True,2026-08-29 20:16:19.238041,sequencing,0.267,67.38,medium
U020,pattern_recall,hard,90,85.67,88,1,6,True,2026-08-11 03:16:19.238127,attention,0.167,86.93,hard
U020,pattern_recall,easy,80,84.72,31,2,14,True,2026-06-24 23:16:19.238210,attention,0.143,83.03,medium
U020,memory_match,medium,84,79.84,38,2,8,True,2026-08-14 14:16:19.238292,memory,0.25,80.54,hard
U020,pattern_recall,medium,50,61.06,70,5,13,True,2026-06-29 13:16:19.238378,attention,0.385,56.72,easy
U020,memory_match,medium,92,76.38,65,1,6,True,2026-08-04 23:16:19.238545,memory,0.167,84.01,hard
U020,pattern_recall,hard,90,80.67,76,1,6,True,2026-08-29 18:16:19.238705,attention,0.167,84.93,hard
U020,memory_match,hard,76,61.27,70,3,9,True,2026-08-27 21:16:19.238792,memory,0.333,68.25,hard
U020,pattern_recall,medium,90,81.41,41,1,8,True,2026-06-22 19:16:19.238881,attention,0.125,86.06,hard
U020,memory_match,easy,92,88.74,48,1,10,True,2026-08-25 18:16:19.238964,memory,0.1,90.3,medium
U020,memory_match,hard,76,66.62,71,3,10,True,2026-06-21 10:16:19.239046,memory,0.3,71.05,hard
U020,routine_order,medium,80,76.17,12,2,9,True,2026-06-15 15:16:19.239136,sequencing,0.222,78.03,medium
U020,routine_order,medium,80,67.84,66,2,7,True,2026-07-10 00:16:19.239247,sequencing,0.286,73.42,medium
U020,memory_match,hard,84,82.32,73,2,10,True,2026-07-03 15:16:19.239336,memory,0.2,82.53,hard
U020,routine_order,easy,70,78.72,32,3,15,True,2026-07-17 23:16:19.239423,sequencing,0.2,75.49,easy
U021,routine_order,easy,80,84.1,47,2,14,True,2026-09-09 06:16:19.239507,sequencing,0.143,82.78,medium
U021,pattern_recall,easy,90,87.71,48,1,7,True,2026-07-12 20:16:19.239582,attention,0.143,88.22,medium
U021,memory_match,hard,84,70.9,58,2,8,True,2026-09-06 04:16:19.239657,memory,0.25,76.96,hard
U021,pattern_recall,hard,70,76.45,87,3,13,True,2026-07-20 08:16:19.239732,attention,0.231,73.96,hard
U021,memory_match,easy,92,81.39,40,1,8,True,2026-06-12 07:16:19.239807,memory,0.125,86.86,medium
U021,routine_order,medium,60,66.43,38,4,13,True,2026-06-19 07:16:19.239892,sequencing,0.308,64.41,medium
U021,routine_order,hard,70,80.8,97,3,15,True,2026-08-14 12:16:19.240005,sequencing,0.2,76.32,hard
U021,pattern_recall,medium,100,96.71,50,0,8,True,2026-07-30 22:16:19.240087,attention,0.0,98.68,hard
U021,routine_order,hard,70,62.01,84,3,7,True,2026-07-26 02:16:19.240163,sequencing,0.429,64.22,hard
U021,memory_match,easy,92,92.66,47,1,13,False,2026-09-06 12:16:19.240237,memory,0.077,92.32,medium
U021,memory_match,hard,60,46.44,56,5,10,True,2026-07-27 00:16:19.240313,memory,0.5,52.58,medium
U021,pattern_recall,hard,70,68.12,74,3,10,True,2026-08-05 09:16:19.240387,attention,0.3,69.25,hard
U021,pattern_recall,hard,40,48.35,62,6,12,False,2026-07-25 02:16:19.240462,attention,0.5,45.34,medium
U021,pattern_recall,medium,90,78.73,56,1,6,True,2026-06-28 13:16:19.240536,attention,0.167,84.15,hard
U021,memory_match,hard,52,59.03,71,6,15,True,2026-09-09 11:16:19.240613,memory,0.4,56.41,medium
U021,memory_match,medium,84,78.09,45,2,10,True,2026-09-09 16:16:19.240686,memory,0.2,80.84,hard
U021,pattern_recall,medium,70,79.13,62,3,12,True,2026-07-22 03:16:19.240761,attention,0.25,74.65,medium
U021,routine_order,hard,90,77.62,72,1,6,True,2026-08-12 07:16:19.240833,sequencing,0.167,83.71,hard
U021,routine_order,hard,70,65.76,81,3,9,True,2026-07-24 09:16:19.240905,sequencing,0.333,67.64,hard
U021,pattern_recall,hard,50,54.67,70,5,10,True,2026-08-29 19:16:19.240977,attention,0.5,51.87,medium
U021,pattern_recall,medium,90,78.95,49,1,5,True,2026-06-12 00:16:19.241049,attention,0.2,83.58,hard
U021,pattern_recall,easy,100,100.0,16,0,12,True,2026-08-23 18:16:19.241122,attention,0.0,100.0,medium
U021,pattern_recall,easy,90,90.29,50,1,11,False,2026-08-20 11:16:19.241211,attention,0.091,90.3,medium
U021,routine_order,easy,90,78.25,30,1,6,True,2026-07-28 01:16:19.241306,sequencing,0.167,83.96,medium
U021,pattern_recall,hard,70,67.23,54,3,10,True,2026-08-08 11:16:19.241390,attention,0.3,68.89,hard
U021,routine_order,hard,80,73.26,75,2,6,True,2026-06-14 01:16:19.241467,sequencing,0.333,74.64,hard
U021,pattern_recall,hard,80,81.41,77,2,13,True,2026-08-25 09:16:19.241546,attention,0.154,81.48,hard
U021,routine_order,hard,80,80.03,93,2,10,True,2026-06-15 18:16:19.241621,sequencing,0.2,80.01,hard
U021,pattern_recall,easy,70,69.56,37,3,11,True,2026-07-01 08:16:19.241694,attention,0.273,70.36,easy
U021,routine_order,hard,70,60.41,80,3,7,True,2026-08-03 10:16:19.241768,sequencing,0.429,63.58,hard
U022,memory_match,hard,60,65.56,77,5,14,True,2026-09-06 04:16:19.241844,memory,0.357,63.08,hard
U022,memory_match,hard,84,70.27,61,2,7,True,2026-07-12 09:16:19.241918,memory,0.286,75.99,hard
U022,memory_match,easy,100,100.0,42,0,5,True,2026-06-22 09:16:19.241991,memory,0.0,100.0,medium
U022,memory_match,easy,92,91.45,44,1,13,True,2026-08-18 12:16:19.242065,memory,0.077,91.84,medium
U022,pattern_recall,hard,70,78.7,56,3,13,True,2026-07-16 08:16:19.242139,attention,0.231,74.86,hard
U022,memory_match,easy,92,90.29,36,1,11,True,2026-08-28 18:16:19.242261,memory,0.091,91.1,medium
U022,memory_match,medium,60,64.39,56,5,14,True,2026-07-25 11:16:19.242345,memory,0.357,62.62,medium
U022,routine_order,easy,60,76.03,19,4,15,True,2026-07-19 09:16:19.242422,sequencing,0.267,69.07,easy
U022,pattern_recall,medium,90,76.23,71,1,5,True,2026-06-16 00:16:19.242499,attention,0.2,82.49,hard
U022,pattern_recall,hard,70,81.21,59,3,15,True,2026-08-13 03:16:19.242574,attention,0.2,76.48,hard
U022,memory_match,medium,92,78.6,46,1,6,True,2026-08-01 07:16:19.242649,memory,0.167,84.9,hard
U022,pattern_recall,easy,100,96.39,59,0,10,True,2026-08-06 10:16:19.242724,attention,0.0,98.56,medium
U022,pattern_recall,hard,60,63.18,56,4,11,True,2026-08-18 10:16:19.242800,attention,0.364,61.99,hard
U022,routine_order,medium,50,65.2,53,5,13,True,2026-07-27 11:16:19.242881,sequencing,0.385,58.38,easy
U022,pattern_recall,hard,60,63.63,79,4,11,True,2026-06-18 17:16:19.242958,attention,0.364,62.17,hard
U022,routine_order,easy,80,79.55,53,2,9,True,2026-07-27 10:16:19.243033,sequencing,0.222,79.38,easy
U022,memory_match,hard,92,74.89,67,1,5,True,2026-07-06 05:16:19.243109,memory,0.2,82.76,hard
U022,memory_match,medium,76,74.98,54,3,10,True,2026-08-27 21:16:19.243181,memory,0.3,74.39,medium
U022,routine_order,hard,70,62.28,71,3,7,True,2026-06-14 10:16:19.243282,sequencing,0.429,64.33,hard
U022,routine_order,medium,80,63.56,60,2,5,True,2026-06-13 07:16:19.243365,sequencing,0.4,69.42,medium
U022,pattern_recall,easy,80,82.03,51,2,10,True,2026-09-09 13:16:19.243441,attention,0.2,80.81,medium
U022,routine_order,easy,70,76.68,27,3,11,True,2026-06-13 10:16:19.243516,sequencing,0.273,73.21,easy
U022,pattern_recall,easy,100,100.0,20,0,15,True,2026-08-31 03:16:19.243592,attention,0.0,100.0,medium
U022,pattern_recall,easy,100,98.37,49,0,13,True,2026-06-21 07:16:19.243668,attention,0.0,99.35,medium
U022,routine_order,hard,90,86.71,76,1,9,True,2026-08-23 08:16:19.243742,sequencing,0.111,88.46,hard
U022,pattern_recall,easy,70,75.27,47,3,12,True,2026-07-09 09:16:19.243849,attention,0.25,73.11,easy
U022,memory_match,medium,68,68.76,41,4,14,True,2026-08-28 11:16:19.243935,memory,0.286,68.98,medium
U022,memory_match,medium,100,97.12,52,0,11,True,2026-07-08 16:16:19.244042,memory,0.0,98.85,hard
U022,memory_match,hard,68,53.6,53,4,9,True,2026-06-13 05:16:19.244129,memory,0.444,59.76,medium
U022,routine_order,easy,100,100.0,22,0,11,True,2026-07-14 20:16:19.244204,sequencing,0.0,100.0,medium
U023,pattern_recall,hard,90,81.9,79,1,7,True,2026-07-12 04:16:19.244282,attention,0.143,85.9,hard
U023,pattern_recall,hard,70,73.84,76,3,11,True,2026-08-27 06:16:19.244378,attention,0.273,72.08,hard
U023,routine_order,medium,90,75.1,51,1,5,True,2026-07-21 15:16:19.244493,sequencing,0.2,82.04,hard
U023,pattern_recall,hard,60,65.23,79,4,11,True,2026-08-07 19:16:19.244571,attention,0.364,62.81,hard
U023,memory_match,medium,76,80.31,52,3,13,True,2026-07-25 23:16:19.244645,memory,0.231,77.9,medium
U023,routine_order,medium,80,68.98,37,2,7,True,2026-07-11 09:16:19.244718,sequencing,0.286,73.87,medium
U023,routine_order,medium,80,79.5,43,2,11,True,2026-06-30 04:16:19.244795,sequencing,0.182,80.16,hard
U023,pattern_recall,hard,60,61.4,72,4,10,True,2026-09-07 01:16:19.244867,attention,0.4,60.56,hard
U023,memory_match,hard,76,66.96,92,3,10,True,2026-06-15 14:16:19.244940,memory,0.3,71.18,hard
U023,routine_order,hard,80,79.97,87,2,8,True,2026-07-13 06:16:19.245012,sequencing,0.25,78.99,hard
U023,routine_order,easy,90,83.5,43,1,5,True,2026-08-18 05:16:19.245085,sequencing,0.2,85.4,medium
U023,pattern_recall,medium,80,77.73,52,2,8,True,2026-06-23 20:16:19.245158,attention,0.25,78.09,medium
U023,pattern_recall,hard,80,69.6,74,2,8,True,2026-09-09 21:16:19.245253,attention,0.25,74.84,hard
U023,pattern_recall,hard,70,55.32,55,3,6,True,2026-07-01 00:16:19.245339,attention,0.5,60.13,hard
U023,routine_order,easy,70,78.29,33,3,15,True,2026-06-21 18:16:19.245415,sequencing,0.2,75.32,easy
U023,pattern_recall,easy,70,69.47,56,3,9,True,2026-08-19 20:16:19.245494,attention,0.333,69.13,easy
U023,memory_match,medium,84,67.05,72,2,5,True,2026-09-08 19:16:19.245570,memory,0.4,72.42,medium
U023,memory_match,hard,84,77.97,50,2,11,True,2026-07-03 03:16:19.245645,memory,0.182,81.15,hard
U023,routine_order,easy,70,77.03,67,3,14,True,2026-09-01 12:16:19.245718,sequencing,0.214,74.53,easy
U023,pattern_recall,medium,70,69.85,56,3,10,True,2026-08-23 16:16:19.245791,attention,0.3,69.94,medium
U023,memory_match,hard,76,59.05,68,3,8,True,2026-08-14 12:16:19.245864,memory,0.375,66.52,hard
U023,routine_order,easy,80,79.14,39,2,8,True,2026-07-10 07:16:19.245983,sequencing,0.25,78.66,easy
U023,pattern_recall,hard,80,60.59,81,2,5,True,2026-08-23 01:16:19.246121,attention,0.4,68.24,hard
U023,memory_match,easy,100,100.0,28,0,14,True,2026-08-23 00:16:19.246214,memory,0.0,100.0,medium
U023,pattern_recall,hard,80,69.37,64,2,8,False,2026-08-23 13:16:19.246291,attention,0.25,74.75,hard
U023,routine_order,medium,90,79.48,30,1,5,True,2026-08-12 02:16:19.246367,sequencing,0.2,83.79,hard
U023,pattern_recall,medium,60,72.85,60,4,14,True,2026-07-21 17:16:19.246451,attention,0.286,67.42,medium
U023,routine_order,medium,80,78.16,37,2,11,True,2026-07-09 00:16:19.246525,sequencing,0.182,79.62,medium
U023,routine_order,medium,90,86.2,46,1,8,True,2026-07-31 13:16:19.246600,sequencing,0.125,87.98,hard
U023,pattern_recall,easy,70,74.44,22,3,11,True,2026-07-16 01:16:19.246674,attention,0.273,72.32,easy
U024,routine_order,hard,70,70.81,86,3,9,True,2026-09-09 02:16:19.246752,sequencing,0.333,69.66,hard
U024,memory_match,hard,84,84.7,71,2,14,True,2026-08-24 00:16:19.246827,memory,0.143,84.62,hard
U024,routine_order,easy,80,75.07,23,2,8,True,2026-08-25 16:16:19.246900,sequencing,0.25,77.03,easy
U024,routine_order,medium,70,71.88,39,3,9,True,2026-08-19 14:16:19.246978,sequencing,0.333,70.09,medium
U024,memory_match,medium,84,74.56,39,2,7,True,2026-07-27 22:16:19.247057,memory,0.286,77.7,medium
U024,routine_order,hard,70,67.66,75,3,8,True,2026-07-08 18:16:19.247137,sequencing,0.375,67.56,hard
U024,memory_match,medium,76,73.0,53,3,11,True,2026-06-22 09:16:19.247242,memory,0.273,74.14,medium
U024,memory_match,medium,92,83.24,66,1,6,True,2026-07-31 00:16:19.247364,memory,0.167,86.76,hard
U024,routine_order,hard,60,74.39,81,4,15,True,2026-09-09 09:16:19.247452,sequencing,0.267,68.42,hard
U024,pattern_recall,hard,80,80.39,75,2,8,True,2026-07-12 06:16:19.247537,attention,0.25,79.16,hard
U024,memory_match,medium,84,77.72,53,2,7,True,2026-07-16 07:16:19.247623,memory,0.286,78.97,medium
