user_id,game_id,difficulty_level,score,accuracy,completion_time,mistakes,attempts,completed,mistake_rate,time_efficiency,performance_score,recommended_difficulty
U023,routine_order,easy,70,78.29,33,3,15,True,0.2,68.26923076923077,74.14,easy
U023,pattern_recall,easy,70,69.47,56,3,9,True,0.3333333333333333,46.666666666666664,65.81,easy
U023,memory_match,medium,84,67.05,72,2,5,True,0.4,28.000000000000004,66.07,medium
U023,memory_match,hard,84,77.97,50,2,11,True,0.18181818181818182,50.0,76.46,hard
U023,routine_order,easy,70,77.03,67,3,14,True,0.21428571428571427,35.57692307692307,68.58,easy
U023,pattern_recall,medium,70,69.85,56,3,10,True,0.3,46.666666666666664,66.45,medium
U023,memory_match,hard,76,59.05,68,3,8,True,0.375,31.999999999999996,61.44,hard
U023,routine_order,easy,80,79.14,39,2,8,True,0.25,62.5,76.32,easy
U023,pattern_recall,hard,80,60.59,81,2,5,True,0.4,22.857142857142854,61.64,hard
U023,memory_match,easy,100,100.0,28,0,14,True,0.0,72.0,95.8,medium
U023,pattern_recall,hard,80,69.37,64,2,8,False,0.25,39.047619047619044,69.39,hard
U023,routine_order,medium,90,79.48,30,1,5,True,0.2,71.15384615384616,81.99,hard
U023,pattern_recall,medium,60,72.85,60,4,14,True,0.2857142857142857,42.85714285714286,63.64,medium
U023,routine_order,medium,80,78.16,37,2,11,True,0.18181818181818182,64.42307692307692,77.29,medium
U023,routine_order,medium,90,86.2,46,1,8,True,0.125,55.769230769230774,83.16,hard
U023,pattern_recall,easy,70,74.44,22,3,11,True,0.2727272727272727,79.04761904761905,73.32,easy
U024,routine_order,hard,70,70.81,86,3,9,True,0.3333333333333333,17.307692307692314,61.88,hard
U024,memory_match,hard,84,84.7,71,2,14,True,0.14285714285714285,29.000000000000004,76.25,hard
U024,routine_order,easy,80,75.07,23,2,8,True,0.25,77.88461538461539,77.21,easy
U024,routine_order,medium,70,71.88,39,3,9,True,0.3333333333333333,62.5,69.03,medium
U024,memory_match,medium,84,74.56,39,2,7,True,0.2857142857142857,61.0,75.36,medium
U024,routine_order,hard,70,67.66,75,3,8,True,0.375,27.884615384615387,61.74,hard
U024,memory_match,medium,76,73.0,53,3,11,True,0.2727272727272727,47.0,70.11,medium
U024,memory_match,medium,92,83.24,66,1,6,True,0.16666666666666666,34.0,78.93,hard
U024,routine_order,hard,60,74.39,81,4,15,True,0.26666666666666666,22.115384615384613,61.35,hard
U024,pattern_recall,hard,80,80.39,75,2,8,True,0.25,28.57142857142857,71.67,hard
U024,memory_match,medium,84,77.72,53,2,7,True,0.2857142857142857,47.0,74.37,medium
U024,memory_match,hard,76,77.02,82,3,15,True,0.2,18.000000000000004,68.26,hard
U024,pattern_recall,hard,60,55.85,65,4,10,True,0.4,38.095238095238095,55.26,medium
U024,routine_order,medium,70,68.61,66,3,9,True,0.3333333333333333,36.53846153846154,63.99,medium
U024,pattern_recall,easy,80,84.93,32,2,12,True,0.16666666666666666,69.52380952380952,80.65,medium
U024,memory_match,medium,84,80.2,70,2,11,True,0.18181818181818182,30.000000000000004,74.24,hard
U024,memory_match,medium,84,67.72,63,2,6,True,0.3333333333333333,37.0,68.65,medium
U024,memory_match,hard,68,69.01,68,4,12,True,0.3333333333333333,31.999999999999996,62.75,hard
U024,routine_order,hard,70,53.67,68,3,7,True,0.42857142857142855,34.61538461538461,57.05,hard
U024,memory_match,medium,92,72.65,56,1,5,True,0.2,43.99999999999999,76.23,hard
U024,memory_match,easy,100,96.22,24,0,5,True,0.0,76.0,95.08,medium
U024,memory_match,medium,92,90.93,59,1,12,True,0.08333333333333333,41.0,83.93,hard
U024,memory_match,easy,100,100.0,24,0,14,True,0.0,76.0,96.4,medium
U024,routine_order,easy,80,81.59,32,2,11,True,0.18181818181818182,69.23076923076923,79.21,medium
U024,routine_order,hard,80,68.13,77,2,5,True,0.4,25.96153846153846,64.74,hard
U024,memory_match,medium,68,73.54,31,4,14,True,0.2857142857142857,69.0,70.6,medium
U024,pattern_recall,medium,90,86.6,56,1,6,True,0.16666666666666666,46.666666666666664,81.31,hard
U024,routine_order,hard,80,77.88,79,2,8,True,0.25,24.03846153846154,70.11,hard
U024,memory_match,medium,68,73.51,41,4,15,True,0.26666666666666666,59.00000000000001,69.38,medium
U024,routine_order,hard,70,77.53,66,3,15,True,0.2,36.53846153846154,69.12,hard
U025,routine_order,hard,50,56.92,67,5,11,True,0.45454545454545453,35.57692307692307,50.94,medium
U025,routine_order,easy,80,86.55,13,2,12,True,0.16666666666666666,87.5,83.92,medium
U025,pattern_recall,easy,90,90.89,34,1,14,True,0.07142857142857142,67.61904761904762,87.38,medium
U025,pattern_recall,medium,80,78.29,48,2,7,True,0.2857142857142857,54.28571428571429,74.26,medium
U025,memory_match,medium,92,91.58,32,1,8,True,0.125,68.0,87.58,hard
U025,memory_match,medium,76,64.26,55,3,7,True,0.42857142857142855,44.99999999999999,64.41,medium
U025,memory_match,medium,68,56.42,54,4,9,True,0.4444444444444444,46.0,58.78,medium
U025,memory_match,medium,100,96.23,41,0,10,True,0.0,59.00000000000001,92.53,hard
U025,pattern_recall,medium,60,56.35,50,4,10,True,0.4,52.38095238095239,57.58,easy
U025,pattern_recall,medium,90,93.43,54,1,12,True,0.08333333333333333,48.57142857142858,85.24,hard
U025,pattern_recall,easy,90,81.57,14,1,5,True,0.2,86.66666666666667,85.05,medium
U025,pattern_recall,hard,70,76.18,64,3,14,True,0.21428571428571427,39.047619047619044,68.81,hard
U025,routine_order,medium,60,62.58,27,4,11,True,0.36363636363636365,74.03846153846155,63.55,medium
U025,memory_match,easy,84,80.83,32,2,9,True,0.2222222222222222,68.0,79.56,medium
U025,pattern_recall,easy,60,66.48,44,4,12,True,0.3333333333333333,58.09523809523809,62.98,easy
U025,memory_match,medium,92,78.86,63,1,5,True,0.2,37.0,77.35,hard
U025,pattern_recall,hard,40,57.58,82,6,14,True,0.42857142857142855,21.904761904761905,46.01,medium
U025,memory_match,medium,76,76.78,42,3,13,True,0.23076923076923078,58.00000000000001,73.71,medium
U025,memory_match,hard,76,78.32,65,3,15,True,0.2,35.0,71.26,hard
U025,routine_order,medium,90,90.7,30,1,6,True,0.16666666666666666,71.15384615384616,86.42,hard
U025,routine_order,medium,70,71.99,67,3,9,True,0.3333333333333333,35.57692307692307,65.03,medium
U025,memory_match,easy,76,81.04,26,3,14,True,0.21428571428571427,74.0,77.85,easy
U025,routine_order,hard,60,58.56,75,4,10,True,0.4,27.884615384615387,54.68,medium
U025,pattern_recall,easy,90,84.07,32,1,5,False,0.2,69.52380952380952,83.35,medium
U025,routine_order,hard,80,75.34,62,2,8,True,0.25,40.38461538461539,71.68,hard
U025,pattern_recall,easy,70,59.44,37,3,8,True,0.375,64.76190476190476,64.39,easy
U025,memory_match,medium,76,78.67,55,3,15,True,0.2,44.99999999999999,72.88,medium
U025,memory_match,hard,92,79.18,79,1,7,True,0.14285714285714285,20.999999999999996,75.92,hard
U025,routine_order,easy,60,70.68,28,4,14,True,0.2857142857142857,73.07692307692308,67.41,easy
U025,memory_match,hard,92,81.12,64,1,7,True,0.14285714285714285,36.0,78.85,hard
U026,routine_order,hard,90,89.61,77,1,6,True,0.16666666666666666,25.96153846153846,79.26,hard
U026,routine_order,easy,80,76.93,23,2,8,True,0.25,77.88461538461539,77.86,easy
U026,pattern_recall,easy,90,78.92,33,1,7,True,0.14285714285714285,68.57142857142857,82.26,medium
U026,pattern_recall,medium,80,83.36,31,2,11,True,0.18181818181818182,70.47619047619047,80.02,hard
U026,routine_order,medium,70,75.89,45,3,12,True,0.25,56.730769230769226,70.82,medium
U026,routine_order,easy,90,91.19,55,1,15,True,0.06666666666666667,47.11538461538461,84.48,medium
U026,pattern_recall,hard,50,63.85,73,5,13,False,0.38461538461538464,30.476190476190478,53.65,medium
U026,routine_order,easy,90,94.9,32,1,14,True,0.07142857142857142,69.23076923076923,89.03,medium
U026,routine_order,hard,80,69.13,76,2,5,True,0.4,26.923076923076927,65.23,hard
U026,pattern_recall,easy,90,82.03,32,1,8,True,0.125,69.52380952380952,83.76,medium
U026,routine_order,easy,90,80.16,23,1,6,True,0.16666666666666666,77.88461538461539,83.74,medium
U026,pattern_recall,easy,100,100.0,31,0,7,True,0.0,70.47619047619047,95.57,medium
U026,routine_order,medium,70,76.02,37,3,12,True,0.25,64.42307692307692,72.02,medium
U026,pattern_recall,easy,80,87.52,24,2,15,True,0.13333333333333333,77.14285714285715,83.2,medium
U026,memory_match,easy,84,84.34,53,2,12,True,0.16666666666666666,47.0,78.47,medium
U026,pattern_recall,easy,80,68.53,42,2,7,True,0.2857142857142857,60.0,71.7,easy
U026,routine_order,medium,80,69.06,52,2,7,True,0.2857142857142857,50.0,70.39,medium
U026,memory_match,medium,92,75.4,55,1,5,True,0.2,44.99999999999999,77.34,hard
U026,routine_order,hard,70,76.1,92,3,14,False,0.21428571428571427,11.538461538461542,64.65,hard
U026,memory_match,hard,76,65.61,50,3,8,True,0.375,50.0,66.44,hard
U026,pattern_recall,easy,80,84.24,33,2,12,True,0.16666666666666666,68.57142857142857,80.27,medium
U026,memory_match,hard,52,53.29,86,6,12,True,0.5,14.000000000000002,46.45,medium
U026,memory_match,hard,84,68.38,68,2,7,True,0.2857142857142857,31.999999999999996,68.85,hard
U026,memory_match,easy,84,85.25,16,2,15,True,0.13333333333333333,84.0,84.84,medium
U026,pattern_recall,medium,90,86.72,66,1,5,True,0.2,37.142857142857146,79.42,hard
U026,pattern_recall,hard,80,60.64,87,2,6,True,0.3333333333333333,17.14285714285714,61.8,hard
U026,routine_order,easy,90,92.6,31,1,8,True,0.125,70.1923076923077,87.56,medium
U026,pattern_recall,hard,70,63.56,61,3,8,True,0.375,41.9047619047619,62.41,hard
U026,routine_order,easy,60,71.41,22,4,14,True,0.2857142857142857,78.84615384615384,68.53,easy
U026,pattern_recall,hard,40,55.79,45,6,14,True,0.42857142857142855,57.14285714285714,50.67,medium
U027,routine_order,hard,60,61.21,72,4,11,True,0.36363636363636365,30.76923076923077,56.58,hard
U027,pattern_recall,medium,80,75.61,64,2,7,True,0.2857142857142857,39.047619047619044,71.03,medium
U027,routine_order,hard,80,68.71,61,2,5,True,0.4,41.34615384615385,67.25,hard
U027,pattern_recall,hard,70,59.07,81,3,7,True,0.42857142857142855,22.857142857142854,57.17,hard
U027,routine_order,easy,80,71.93,16,2,8,True,0.25,84.61538461538461,77.12,easy
U027,memory_match,easy,84,83.03,29,2,12,True,0.16666666666666666,71.0,81.61,medium
U027,pattern_recall,medium,90,71.43,42,1,5,True,0.2,60.0,77.5,hard
U027,pattern_recall,hard,50,67.35,83,5,15,True,0.3333333333333333,20.952380952380956,54.22,hard
U027,memory_match,hard,84,79.84,89,2,12,True,0.16666666666666666,10.999999999999998,71.49,hard
U027,pattern_recall,easy,100,100.0,37,0,9,True,0.0,64.76190476190476,94.71,medium
U027,routine_order,hard,50,50.91,65,5,10,True,0.5,37.5,48.44,medium
U027,memory_match,medium,76,74.51,30,3,11,True,0.2727272727272727,70.0,74.09,medium
U027,pattern_recall,easy,90,94.26,17,1,10,True,0.1,83.80952380952381,90.56,medium
U027,memory_match,hard,84,79.35,75,2,9,True,0.2222222222222222,25.0,72.59,hard
U027,pattern_recall,hard,80,76.16,63,2,10,True,0.2,40.0,72.66,hard
U027,routine_order,medium,70,74.19,48,3,10,True,0.3,53.84615384615385,69.04,medium
U027,pattern_recall,easy,70,75.3,34,3,11,True,0.2727272727272727,67.61904761904762,71.91,easy
U027,memory_match,hard,76,78.96,52,3,14,True,0.21428571428571427,48.0,73.22,hard
U027,memory_match,hard,84,74.76,68,2,6,False,0.3333333333333333,31.999999999999996,70.37,hard
U027,routine_order,hard,40,59.97,81,6,14,True,0.42857142857142855,22.115384615384613,46.88,medium
U027,memory_match,hard,84,76.63,76,2,10,False,0.2,24.0,71.82,hard
U027,routine_order,medium,80,77.39,63,2,7,True,0.2857142857142857,39.42307692307693,71.71,medium
U027,pattern_recall,hard,50,67.36,69,5,14,True,0.35714285714285715,34.285714285714285,55.86,medium
U027,pattern_recall,easy,90,91.75,33,1,10,True,0.1,68.57142857142857,87.4,medium
U027,memory_match,medium,84,82.73,59,2,14,True,0.14285714285714285,41.0,77.36,hard
U027,memory_match,medium,76,69.9,54,3,9,True,0.3333333333333333,46.0,67.96,medium
U027,routine_order,hard,70,71.27,63,3,10,True,0.3,39.42307692307693,65.86,hard
U027,pattern_recall,easy,80,81.59,41,2,9,True,0.2222222222222222,60.952380952380956,77.37,medium
U027,routine_order,medium,90,82.52,58,1,8,True,0.125,44.230769230769226,80.14,hard
U027,memory_match,easy,76,76.22,36,3,14,True,0.21428571428571427,64.0,74.66,easy
U028,memory_match,medium,84,82.74,48,2,13,True,0.15384615384615385,52.0,78.85,hard
U028,pattern_recall,hard,50,63.62,82,5,13,True,0.38461538461538464,21.904761904761905,52.28,medium
U028,pattern_recall,easy,90,92.47,52,1,12,True,0.08333333333333333,50.476190476190474,85.19,medium
U028,routine_order,medium,80,68.31,46,2,6,True,0.3333333333333333,55.769230769230774,70.27,medium
U028,routine_order,medium,70,55.56,52,3,7,True,0.42857142857142855,50.0,60.02,medium
U028,memory_match,medium,92,79.07,43,1,6,True,0.16666666666666666,57.00000000000001,80.92,hard
U028,routine_order,easy,90,84.52,31,1,9,True,0.1111111111111111,70.1923076923077,84.94,medium
U028,routine_order,hard,60,74.51,55,4,14,True,0.2857142857142857,47.11538461538461,64.86,hard
U028,routine_order,hard,40,56.63,78,6,13,True,0.46153846153846156,25.0,45.65,medium
U028,pattern_recall,hard,80,52.35,67,2,5,True,0.4,36.1904761904762,60.75,hard
U028,pattern_recall,easy,80,71.75,42,2,8,True,0.25,60.0,73.36,easy
U028,memory_match,hard,60,63.27,67,5,13,True,0.38461538461538464,32.99999999999999,57.33,hard
U028,memory_match,easy,84,73.56,41,2,9,True,0.2222222222222222,59.00000000000001,75.66,easy
U028,memory_match,medium,92,90.47,35,1,10,True,0.1,65.0,87.11,hard
U028,routine_order,hard,80,73.23,37,2,7,True,0.2857142857142857,64.42307692307692,74.01,hard
U028,memory_match,medium,84,87.9,64,2,15,True,0.13333333333333333,36.0,78.56,hard
U028,pattern_recall,hard,60,65.66,77,4,13,True,0.3076923076923077,26.66666666666667,58.37,hard
U028,memory_match,hard,52,60.15,72,6,14,True,0.42857142857142855,28.000000000000004,52.02,medium
U028,pattern_recall,easy,90,80.21,63,1,6,True,0.16666666666666666,40.0,78.07,medium
U028,pattern_recall,easy,90,93.73,23,1,8,True,0.125,78.0952380952381,89.14,medium
U028,routine_order,hard,40,58.3,91,6,14,True,0.42857142857142855,12.5,44.85,medium
U028,pattern_recall,medium,80,84.92,43,2,13,True,0.15384615384615385,59.04761904761905,79.27,hard
U028,routine_order,medium,60,65.88,59,4,12,True,0.3333333333333333,43.269230769230774,60.55,medium
U028,memory_match,hard,84,63.93,68,2,5,True,0.4,31.999999999999996,65.58,hard
U028,memory_match,hard,60,62.44,60,5,13,True,0.38461538461538464,40.0,58.08,hard
U028,pattern_recall,easy,90,90.35,38,1,7,True,0.14285714285714285,63.8095238095238,85.55,medium
U028,memory_match,medium,92,84.26,52,1,6,True,0.16666666666666666,48.0,81.39,hard
U028,pattern_recall,hard,80,81.99,61,2,11,True,0.18181818181818182,41.9047619047619,75.25,hard
U028,memory_match,hard,84,82.45,69,2,9,True,0.2222222222222222,31.000000000000007,74.57,hard
U028,pattern_recall,easy,90,75.23,45,1,6,True,0.16666666666666666,57.14285714285714,78.9,medium
U029,pattern_recall,medium,60,73.1,29,4,15,True,0.26666666666666666,72.38095238095238,68.44,medium
U029,pattern_recall,easy,90,94.4,50,1,15,True,0.06666666666666667,52.38095238095239,86.4,medium
U029,routine_order,hard,80,69.56,66,2,7,True,0.2857142857142857,36.53846153846154,68.54,hard
U029,memory_match,easy,100,100.0,30,0,11,True,0.0,70.0,95.5,medium
U029,memory_match,medium,84,87.96,55,2,14,True,0.14285714285714285,44.99999999999999,79.79,hard
U029,memory_match,hard,84,62.21,35,2,6,True,0.3333333333333333,65.0,70.92,hard
U029,memory_match,hard,76,39.99,74,3,5,True,0.6,26.0,50.5,medium
U029,pattern_recall,medium,90,84.94,68,1,5,True,0.2,35.238095238095234,78.51,hard
U029,pattern_recall,medium,80,66.24,14,2,7,True,0.2857142857142857,86.66666666666667,74.9,medium
U029,routine_order,medium,70,76.27,59,3,14,True,0.21428571428571427,43.269230769230774,69.47,medium
U029,pattern_recall,easy,90,86.98,40,1,6,True,0.16666666666666666,61.904761904761905,83.73,medium
U029,routine_order,medium,90,90.29,33,1,7,True,0.14285714285714285,68.26923076923077,86.2,hard
U029,memory_match,hard,84,77.23,58,2,9,False,0.2222222222222222,42.00000000000001,74.4,hard
U029,memory_match,easy,76,73.26,26,3,12,True,0.25,74.0,74.59,easy
U029,pattern_recall,medium,70,80.98,62,3,14,True,0.21428571428571427,40.95238095238095,70.77,medium
U029,memory_match,hard,76,78.51,76,3,14,False,0.21428571428571427,24.0,69.46,hard
U029,memory_match,easy,68,70.04,47,4,13,True,0.3076923076923077,53.0,66.65,easy
U029,memory_match,hard,76,67.77,77,3,8,True,0.375,23.0,63.14,hard
U029,pattern_recall,hard,70,73.9,77,3,12,True,0.25,26.66666666666667,65.62,hard
U029,memory_match,easy,92,86.26,21,1,5,True,0.2,79.0,86.24,medium
U029,routine_order,hard,40,51.98,70,6,12,True,0.5,32.692307692307686,44.6,medium
U029,memory_match,easy,92,88.8,33,1,9,True,0.1111111111111111,67.0,86.66,medium
U029,pattern_recall,easy,100,100.0,35,0,10,True,0.0,66.66666666666667,95.0,medium
U029,memory_match,hard,68,65.42,75,4,13,True,0.3076923076923077,25.0,60.83,hard
U029,pattern_recall,easy,60,69.29,42,4,13,True,0.3076923076923077,60.0,64.64,easy
U029,routine_order,easy,100,100.0,32,0,12,True,0.0,69.23076923076923,95.38,medium
U029,pattern_recall,easy,90,90.85,31,1,13,True,0.07692307692307693,70.47619047619047,87.72,medium
U029,memory_match,hard,92,71.9,77,1,5,True,0.2,23.0,72.82,hard
U029,memory_match,medium,84,79.61,62,2,11,True,0.18181818181818182,38.0,75.24,hard
U029,memory_match,hard,92,71.55,83,1,5,True,0.2,17.000000000000004,71.79,hard
U030,memory_match,hard,84,69.5,78,2,8,True,0.25,21.999999999999996,68.27,hard
U030,memory_match,medium,92,89.09,50,1,11,True,0.09090909090909091,50.0,84.52,hard
U030,memory_match,medium,76,61.95,55,3,7,True,0.42857142857142855,44.99999999999999,63.6,medium
U030,memory_match,medium,84,68.15,44,2,5,True,0.4,56.00000000000001,70.65,medium
U030,pattern_recall,medium,80,69.49,25,2,6,True,0.3333333333333333,76.19047619047619,73.75,medium
U030,pattern_recall,hard,70,61.61,78,3,9,True,0.3333333333333333,25.71428571428571,59.92,hard
U030,pattern_recall,hard,80,76.56,47,2,10,True,0.2,55.23809523809524,75.08,hard
U030,memory_match,medium,84,82.54,62,2,11,True,0.18181818181818182,38.0,76.26,hard
U030,routine_order,hard,50,59.22,59,5,12,True,0.4166666666666667,43.269230769230774,53.47,medium
U030,memory_match,hard,76,68.37,73,3,8,True,0.375,27.0,63.95,hard
U030,pattern_recall,easy,100,93.69,21,0,7,True,0.0,80.0,94.79,medium
U030,routine_order,easy,80,85.51,53,2,11,True,0.18181818181818182,49.03846153846154,77.56,medium
U030,memory_match,easy,84,87.48,54,2,14,True,0.14285714285714285,46.0,79.78,medium
U030,pattern_recall,medium,70,56.46,78,3,6,True,0.5,25.71428571428571,55.62,medium
U030,memory_match,medium,84,77.47,35,2,10,True,0.2,65.0,78.26,hard
U030,routine_order,hard,60,59.27,76,4,11,True,0.36363636363636365,26.923076923076927,55.33,hard
U030,routine_order,easy,100,93.71,46,0,7,True,0.0,55.769230769230774,91.16,medium
U030,pattern_recall,hard,50,55.35,61,5,12,True,0.4166666666666667,41.9047619047619,51.91,medium
U030,memory_match,medium,92,73.21,28,1,5,True,0.2,72.0,80.62,hard
U030,pattern_recall,medium,50,58.55,59,5,11,True,0.45454545454545453,43.80952380952381,52.75,easy
U030,pattern_recall,easy,80,82.78,31,2,12,True,0.16666666666666666,70.47619047619047,80.04,medium
U030,pattern_recall,hard,60,69.54,82,4,14,True,0.2857142857142857,21.904761904761905,59.34,hard
U030,pattern_recall,medium,80,83.58,63,2,10,True,0.2,40.0,75.25,hard
U030,routine_order,easy,80,82.01,29,2,12,True,0.16666666666666666,72.11538461538461,80.02,medium
U030,pattern_recall,hard,60,59.99,77,4,11,True,0.36363636363636365,26.66666666666667,55.54,hard
U030,pattern_recall,medium,90,90.32,28,1,9,True,0.1111111111111111,73.33333333333334,87.45,hard
U030,routine_order,hard,80,85.05,57,2,11,True,0.18181818181818182,45.192307692307686,76.82,hard
U030,routine_order,medium,60,72.78,45,4,13,True,0.3076923076923077,56.730769230769226,65.37,medium
U030,routine_order,hard,40,59.24,56,6,14,True,0.42857142857142855,46.15384615384615,50.23,medium
U030,routine_order,hard,90,88.38,38,1,9,False,0.1111111111111111,63.46153846153846,85.29,hard
U031,pattern_recall,medium,60,73.15,61,4,15,True,0.26666666666666666,41.9047619047619,63.89,medium
U031,pattern_recall,easy,100,100.0,49,0,11,True,0.0,53.333333333333336,93.0,medium
U031,routine_order,medium,90,81.89,45,1,7,True,0.14285714285714285,56.730769230769226,81.53,hard
U031,memory_match,medium,92,87.59,52,1,12,False,0.08333333333333333,48.0,83.81,hard
U031,routine_order,hard,70,79.1,55,3,12,True,0.25,47.11538461538461,70.5,hard
U031,routine_order,hard,50,58.37,75,5,12,True,0.4166666666666667,27.884615384615387,50.86,medium
U031,routine_order,hard,80,72.9,43,2,8,True,0.25,58.65384615384615,73.56,hard
U031,memory_match,easy,76,66.62,42,3,9,True,0.3333333333333333,58.00000000000001,68.62,easy
U031,memory_match,hard,60,67.85,77,5,14,True,0.35714285714285715,23.0,57.84,hard
U031,pattern_recall,medium,70,71.61,31,3,11,True,0.2727272727272727,70.47619047619047,71.04,medium
U031,pattern_recall,easy,80,75.19,25,2,8,True,0.25,76.19047619047619,77.0,easy
U031,routine_order,medium,90,93.82,41,1,14,True,0.07142857142857142,60.57692307692308,87.35,hard
U031,routine_order,hard,50,66.12,88,5,14,True,0.35714285714285715,15.384615384615385,52.59,medium
U031,routine_order,easy,80,69.06,32,2,6,True,0.3333333333333333,69.23076923076923,72.56,easy
U031,routine_order,hard,40,56.86,75,6,15,True,0.4,27.884615384615387,47.08,medium
U031,routine_order,easy,90,92.16,64,1,13,True,0.07692307692307693,38.46153846153846,83.37,medium
U031,routine_order,medium,80,79.56,50,2,11,True,0.18181818181818182,51.92307692307692,75.91,hard
U031,memory_match,hard,52,59.35,74,6,15,True,0.4,26.0,51.87,medium
U031,memory_match,easy,100,99.09,38,0,6,True,0.0,62.0,93.98,medium
U031,routine_order,medium,70,60.28,41,3,8,True,0.375,60.57692307692308,64.06,medium
U031,routine_order,easy,80,81.22,26,2,13,True,0.15384615384615385,75.0,80.37,medium
U031,pattern_recall,hard,60,65.07,60,4,12,True,0.3333333333333333,42.85714285714286,60.2,hard
U031,pattern_recall,easy,90,91.1,16,1,10,True,0.1,84.76190476190476,89.6,medium
U031,memory_match,easy,92,88.34,53,1,9,True,0.1111111111111111,47.0,83.5,medium
U031,pattern_recall,medium,70,67.13,60,3,8,True,0.375,42.85714285714286,63.8,medium
U031,pattern_recall,medium,70,76.83,56,3,15,True,0.2,46.666666666666664,70.39,medium
U031,routine_order,medium,50,58.79,42,5,12,True,0.4166666666666667,59.61538461538461,55.77,easy
U031,routine_order,medium,80,84.05,54,2,15,True,0.13333333333333333,48.07692307692307,77.63,hard
U031,memory_match,hard,76,76.06,84,3,14,True,0.21428571428571427,16.000000000000004,67.41,hard
U031,pattern_recall,hard,60,69.32,80,4,12,True,0.3333333333333333,23.809523809523814,58.83,hard
U032,routine_order,hard,90,92.39,66,1,7,False,0.14285714285714285,36.53846153846154,82.17,hard
U032,pattern_recall,hard,80,85.73,63,2,14,True,0.14285714285714285,40.0,76.86,hard
U032,memory_match,easy,84,81.75,24,2,13,True,0.15384615384615385,76.0,82.1,medium
U032,memory_match,hard,84,66.26,70,2,7,True,0.2857142857142857,30.000000000000004,67.81,hard
U032,routine_order,hard,80,65.63,72,2,5,True,0.4,30.76923076923077,64.59,hard
U032,routine_order,easy,90,90.83,30,1,6,True,0.16666666666666666,71.15384615384616,86.46,medium
U032,pattern_recall,hard,60,63.97,97,4,11,True,0.36363636363636365,7.619047619047614,54.08,hard
U032,routine_order,hard,90,79.34,65,1,6,True,0.16666666666666666,37.5,77.39,hard
U032,pattern_recall,easy,80,84.99,48,2,15,True,0.13333333333333333,54.28571428571429,78.89,medium
U032,pattern_recall,medium,70,76.61,29,3,13,True,0.23076923076923078,72.38095238095238,73.71,medium
U032,pattern_recall,medium,90,85.58,60,1,5,True,0.2,42.85714285714286,79.88,hard
U032,routine_order,medium,90,83.29,46,1,5,True,0.2,55.769230769230774,81.02,hard
U032,routine_order,medium,80,72.85,38,2,8,True,0.25,63.46153846153846,74.27,medium
U032,routine_order,easy,80,87.19,30,2,12,True,0.16666666666666666,71.15384615384616,81.69,medium
U032,routine_order,easy,90,91.46,38,1,10,True,0.1,63.46153846153846,86.53,medium
U032,pattern_recall,easy,70,78.65,35,3,14,True,0.21428571428571427,66.66666666666667,73.81,easy
U032,routine_order,hard,80,65.49,99,2,7,True,0.2857142857142857,4.807692307692313,62.36,hard
U032,memory_match,hard,76,79.0,99,3,13,True,0.23076923076923078,1.0000000000000009,65.94,hard
U032,memory_match,easy,76,68.1,33,3,10,True,0.3,67.0,70.98,easy
U032,routine_order,hard,70,70.97,61,3,9,True,0.3333333333333333,41.34615384615385,65.54,hard
U032,pattern_recall,easy,70,79.86,21,3,14,True,0.21428571428571427,80.0,76.24,easy
U032,pattern_recall,easy,100,96.82,43,0,5,True,0.0,59.04761904761905,92.74,medium
U032,pattern_recall,hard,80,81.54,60,2,11,True,0.18181818181818182,42.85714285714286,75.24,hard
U032,memory_match,medium,100,99.33,39,0,13,True,0.0,61.0,93.92,hard
U032,routine_order,hard,80,85.0,80,2,12,True,0.16666666666666666,23.076923076923073,73.71,hard
U032,pattern_recall,medium,80,85.19,55,2,11,True,0.18181818181818182,47.61904761904761,77.23,hard
U032,memory_match,medium,68,72.33,32,4,14,True,0.2857142857142857,68.0,70.03,medium
U032,routine_order,easy,80,68.73,59,2,6,True,0.3333333333333333,43.269230769230774,68.55,easy
U032,memory_match,hard,84,67.39,78,2,5,True,0.4,21.999999999999996,65.29,hard
U032,memory_match,hard,76,72.61,82,3,12,True,0.25,18.000000000000004,65.96,hard
U033,pattern_recall,medium,90,80.52,56,1,7,True,0.14285714285714285,46.666666666666664,79.54,hard
U033,pattern_recall,medium,40,62.3,35,6,15,True,0.4,66.66666666666667,54.8,easy
U033,pattern_recall,hard,40,59.09,58,6,14,True,0.42857142857142855,44.76190476190476,49.97,medium
U033,memory_match,medium,60,61.81,39,5,12,True,0.4166666666666667,61.0,60.53,medium
U033,pattern_recall,medium,80,80.69,55,2,8,True,0.25,47.61904761904761,74.63,medium
U033,memory_match,easy,68,70.5,31,4,14,True,0.2857142857142857,69.0,69.54,easy
U033,routine_order,medium,90,75.02,31,1,5,True,0.2,70.1923076923077,80.29,hard
U033,memory_match,easy,76,76.95,37,3,12,True,0.25,63.0,74.23,easy
U033,pattern_recall,hard,40,53.9,67,6,13,True,0.46153846153846156,36.1904761904762,46.37,medium
U033,memory_match,easy,68,73.77,33,4,14,True,0.2857142857142857,67.0,70.38,easy
U033,memory_match,hard,76,70.98,70,3,9,True,0.3333333333333333,30.000000000000004,65.94,hard
U033,memory_match,easy,92,89.76,14,1,13,True,0.07692307692307693,86.0,90.36,medium
